sample_id,location_id,patch_id,year_0,year_1,year_2,cloud_0,cloud_1,cloud_2,valid_0,valid_1,valid_2,grid_ph,grid_pw,patch,path
407,melbourne_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000407.npz
408,melbourne_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000408.npz
409,melbourne_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000409.npz
410,melbourne_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000410.npz
411,melbourne_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000411.npz
412,melbourne_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000412.npz
413,melbourne_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000413.npz
414,melbourne_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000414.npz
415,melbourne_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000415.npz
416,melbourne_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000416.npz
417,melbourne_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000417.npz
418,mexico_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000418.npz
419,mexico_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000419.npz
420,mexico_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000420.npz
421,mexico_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000421.npz
422,mexico_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000422.npz
423,mexico_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000423.npz
424,mexico_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000424.npz
425,mexico_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000425.npz
426,mexico_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000426.npz
427,mexico_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000427.npz
428,mexico_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000428.npz
429,mexico_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000429.npz
430,mexico_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000430.npz
431,mexico_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000431.npz
432,mexico_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000432.npz
433,mexico_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000433.npz
434,miami_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000434.npz
435,miami_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000435.npz
436,miami_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000436.npz
437,miami_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000437.npz
438,miami_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000438.npz
439,miami_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000439.npz
440,miami_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000440.npz
441,miami_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000441.npz
442,miami_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000442.npz
443,miami_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000443.npz
444,miami_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000444.npz
445,miami_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000445.npz
446,miami_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000446.npz
447,miami_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000447.npz
448,miami_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000448.npz
449,miami_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000449.npz
450,moscow_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000450.npz
451,moscow_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000451.npz
452,moscow_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000452.npz
453,moscow_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000453.npz
454,moscow_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000454.npz
455,moscow_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000455.npz
456,moscow_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000456.npz
457,moscow_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000457.npz
458,moscow_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000458.npz
459,moscow_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000459.npz
460,moscow_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000460.npz
461,moscow_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000461.npz
462,moscow_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000462.npz
463,moscow_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000463.npz
464,moscow_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000464.npz
465,moscow_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000465.npz
466,mumbai_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000466.npz
467,mumbai_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000467.npz
468,mumbai_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000468.npz
469,mumbai_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000469.npz
470,mumbai_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000470.npz
471,mumbai_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000471.npz
472,mumbai_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000472.npz
473,mumbai_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000473.npz
474,mumbai_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000474.npz
475,mumbai_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000475.npz
476,mumbai_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000476.npz
477,mumbai_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000477.npz
478,mumbai_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000478.npz
479,mumbai_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000479.npz
480,mumbai_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000480.npz
481,mumbai_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000481.npz
482,nairobi_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000482.npz
483,nairobi_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000483.npz
484,nairobi_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000484.npz
485,nairobi_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000485.npz
486,nairobi_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000486.npz
487,nairobi_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000487.npz
488,nairobi_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000488.npz
489,nairobi_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000489.npz
490,nairobi_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000490.npz
491,nairobi_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000491.npz
492,nairobi_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000492.npz
493,nairobi_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000493.npz
494,nairobi_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000494.npz
495,nairobi_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000495.npz
496,nairobi_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000496.npz
497,nairobi_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000497.npz
498,nyc_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000498.npz
499,nyc_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000499.npz
500,nyc_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000500.npz
501,nyc_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000501.npz
502,nyc_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000502.npz
503,nyc_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000503.npz
504,nyc_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000504.npz
505,nyc_01,7,2019,2021,2023,0.0,0.0,0.0,0.999755859375,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000505.npz
506,nyc_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000506.npz
507,nyc_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000507.npz
508,nyc_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000508.npz
509,nyc_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000509.npz
510,nyc_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000510.npz
511,nyc_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000511.npz
512,nyc_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000512.npz
513,nyc_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000513.npz
514,paris_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000514.npz
515,paris_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000515.npz
516,paris_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000516.npz
517,paris_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000517.npz
518,paris_01,4,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000518.npz
519,paris_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000519.npz
520,paris_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000520.npz
521,paris_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000521.npz
522,paris_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000522.npz
523,paris_01,9,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000523.npz
524,paris_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000524.npz
525,paris_01,11,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000525.npz
526,paris_01,12,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000526.npz
527,paris_01,13,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000527.npz
528,paris_01,14,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000528.npz
529,paris_01,15,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000529.npz
530,perth_01,0,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000530.npz
531,perth_01,1,2019,2021,2023,0.0,0.0,0.0,1.0,0.9990234375,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000531.npz
532,perth_01,2,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000532.npz
533,perth_01,3,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000533.npz
534,perth_01,4,2019,2021,2023,0.0,0.0,0.0,0.99951171875,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000534.npz
535,perth_01,5,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000535.npz
536,perth_01,6,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000536.npz
537,perth_01,7,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000537.npz
538,perth_01,8,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000538.npz
539,perth_01,9,2019,2021,2023,0.0,0.0,0.0,0.9990234375,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000539.npz
540,perth_01,10,2019,2021,2023,0.0,0.0,0.0,1.0,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000540.npz
541,perth_01,11,2019,2021,2023,0.0,0.0,0.0,0.998046875,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000541.npz
542,perth_01,12,2019,2021,2023,0.0,0.0,0.0,0.9990234375,1.0,1.0,4,4,64,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000542.npz
